Word;Frequency;
wärmebelastung;2;
veröffentlicht;2;
rückweg;2;
radler;2;
hause;2;
bayernwetter;2;
affenhitze;2;
schafskälte;2;
lokale;2;
rekordwerte;2;
exakt;2;
außenbehälter;2;
standorten;2;
befüllt;2;
einzigartig;2;
beobachtungsflug;2;
ausgesprochen;2;
parkt;2;
versehen;2;
gefährdete;2;
köditz;2;
feuerwegen;2;
überwachen;2;
donau-ries;2;
19.;2;
genderkingen;2;
wallmühle;2;
drohen;2;
málaga;2;
país;2;
dichten;2;
amtlichen;2;
fünfstelligen;2;
sitzung;2;
zivilschutzministerium;2;
beschlossen;2;
schnelles;2;
einsatzflugzeug;2;
brandverdacht;2;
niguel;2;
orange;2;
starkem;2;
grundstück;2;
feuerwehrchef;2;
stiegen;2;
durchschnittstemperaturen;2;
bezirken;2;
fahrlässiger;2;
partenstein;2;
krommenthal;2;
eichstetter;2;
geholfen;2;
pinswang;2;
getan;2;
russland;2;
ausnahmezustand;2;
schwersten;2;
demian;2;
putin;2;
permafrost;2;
feuchtgebiet;2;
nahrung;2;
wirtschaftlich;2;
umweltbehörden;2;
wolle;2;
soziale;2;
persönlich;2;
untersucht;2;
schätzen;2;
katrin;2;
ortszeit;2;
dorado;2;
francisco;2;
lake;2;
vorgesehen;2;
feuerder;2;
nordkalifornien;2;
goldgräberstadt;2;
greenville;2;
falschen;2;
punkte;2;
türkei;2;
australiens;2;
mendocino;2;
complex;2;
höhere;2;
2020.;2;
vereinten;2;
nationen;2;
marathon;2;
minister;2;
dagewesener;2;
valley;2;
utah;2;
absturz;2;
oregon;2;
vergangener;2;
todesfällen;2;
vancouver;2;
flammeninferno;2;
heißeste;2;
werchojansk;2;
sibiriens;2;
wetteraufzeichnungen;2;
hochdruckgebiet;2;
klimafolgenforschung;2;
jetstream;2;
schlackert;2;
ausgewiesen;2;
milliarde;2;
howden;2;
miteinander;2;
mengen;2;
verloren;2;
absichtlich;2;
yandex;2;
2017.;2;
angekündigten;2;
kritisiert;2;
unternehmen;2;
passagieren;2;
bot;2;
irland;2;
königssee;2;
söder;2;
50.000,00;2;
1860;2;
goldmedaille;2;
maria;2;
bronze;2;
holte;2;
löschwasserbehälter;2;
kürze;2;
steilen;2;
blitzeinschlag;2;
schwelbrand;2;
reine;2;
dezember;2;
lusa;2;
pielhoff;2;
greift;2;
ansbach-petersdorf;2;
schwabach-büchenbach;2;
gleise;2;
günz;2;
kritische;2;
fehle;2;
sauerstoff;2;
wassertemperatur;2;
inn;2;
landesamtes;2;
produktion;2;
chamer;2;
autobahnen;2;
a10;2;
wassertanks;2;
rudolf;2;
römer;2;
ausgestattet;2;
göring-eckardt;2;
radikaler;2;
desto;2;
zucht;2;
sperrung;2;
sicherheitsbereich;2;
unbekannte;2;
pflegekräfte;2;
sanktionen;2;
ministerium;2;
angeblich;2;
aufnimmt;2;
genehmigung;2;
lebensgefahr;2;
puigdemont;2;
traf;2;
maßnahmen;2;
gefährder;2;
fleischmann;2;
lehrer;2;
50hertz;2;
zweiten;2;
stromnetz;2;
sperrungen;2;
khan;2;
großbrände;2;
zumindest;2;
bodenspekulation;2;
lodernden;2;
untreusee;2;
rettungsmannschaften;2;
vorwürfe;2;
seehofer;2;
karlsruhe;2;
zypern;2;
nachbarland;2;
golanhöhen;2;
verluste;2;
montagnachmittag;2;
bezifferte;2;
verwüstung;2;
juncker;2;
schlauchbooten;2;
küstenabschnitten;2;
nachgelassen;2;
übernachteten;2;
sporthallen;2;
niedergebrannten;2;
anscheinend;2;
erschwerte;2;
ferienlager;2;
abstimmung;2;
böen;2;
wein;2;
ausgesetzt;2;
ökologin;2;
margaret;2;
lindgren;2;
nebel;2;
2.500,00;2;
roßberg;2;
simuliert;2;
katstrophenschutzübung;2;
wiesenbrand;2;
shuttlebusse;2;
parkplätze;2;
b85;2;
privater;2;
neuhofen;2;
weshalb;2;
munitionsteile;2;
sachweh;2;
trudering;2;
belohnung;2;
ostermontag;2;
endgültig;2;
bemerkten;2;
hohenbrunner;2;
dimension;2;
zweiter;2;
keferloh;2;
tatort;2;
fahndung;2;
70.000,00;2;
überstanden;2;
schutzwald;2;
hunderttausend;2;
verurteilt;2;
bewuchs;2;
montecito;2;
anfachen;2;
urbano;2;
sousa;2;
coimbra;2;
standards;2;
ken;2;
donald;2;
schafe;2;
zakynthos;2;
intensiven;1;
979;1;
vize-innenminister;1;
manuel;1;
monsalve;1;
todesopfern;1;
bolivianischer;1;
nationalität;1;
chilenischer;1;
mechaniker;1;
katastrophenschutzdienst;1;
juana;1;
innenministerin;1;
carolina;1;
tohá;1;
232;1;
gabriel;1;
araucania;1;
ñuble;1;
schritt;1;
ermöglicht;1;
einzusetzen.bitte;1;
argentinien;1;
angeboten;1;
uruguay;1;
mexiko;1;
1960;1;
concepción;1;
510;1;
santiago;1;
versprach;1;
onlinedienst;1;
1.400,00;1;
notunterkünfte;1;
jeweiligen;1;
hätten.bereits;1;
verletzt.mit;1;
name;1;
legende;1;
peru;1;
weihnachten;1;
merkten;1;
meerwasser;1;
fische;1;
nannten;1;
überraschung;1;
wirbelstürme;1;
pazifikküste;1;
südamerika;1;
pazifiks;1;
indonesien;1;
geschenken;1;
naturkatastrophen;1;
anzug;1;
tiefengewässer;1;
westpazifik;1;
niño-ereignis;1;
klimaexperte;1;
trenberth;1;
auckland;1;
2022.;1;
meereswärme;1;
abgegeben;1;
stärke;1;
geograph;1;
becht;1;
katholischen;1;
november;1;
schätzte;1;
niño-phase;1;
2026;1;
übertroffen;1;
1;3;1
niveau;1;
1850;1;
1900.;1;
zählte;1;
passatwinde;1;
wehen;1;
schwächer;1;
pazifischen;1;
aufgestaute;1;
südamerikanische;1;
wirklicher;1;
wird.el;1;
niña;1;
wetteranomalien;1;
weltweiten;1;
krisen;1;
zurecht;1;
langfristige;1;
richtigen;1;
beispiele.weniger;1;
schwefeldioxidweltweit;1;
schwefeldioxid;1;
ausgestoßen;1;
giftige;1;
80er-jahren;1;
saurem;1;
kraftwerke;1;
industrieanlagen;1;
umweltbundesamtes;1;
5;4;1
mio;1;
233.000,00;1;
2020.bessere;1;
versorgungdas;1;
gesundheitsniveau;1;
fortschritt;1;
drastischen;1;
kindersterblichkeit;1;
unicef;1;
lebendgeburten;1;
37.;1;
aids;1;
erfolgsgeschichte;1;
hiv-infizierten;1;
un-organisation;1;
unaids;1;
1995;1;
neuinfizierte;1;
2020.fortschritte;1;
bildungimmer;1;
alphabetisierungsrate;1;
jahrhunderten;1;
weltbank;1;
oecd;1;
lernkurve.weniger;1;
verkehrstote;1;
europabei;1;
verkehrstoten;1;
datenbank;1;
eurostat;1;
straßenverkehr;1;
20.000.;1;
negativem;1;
weltbildpositive;1;
sprache;1;
maren;1;
hochschule;1;
wirtschaft;1;
köln;1;
negatives;1;
realistischeres;1;
vermitteln;1;
realistischere;1;
abzulegen;1;
are;1;
good;1;
problematischzuviel;1;
schlechten;1;
erlernten;1;
hilflosigkeit;1;
abkehr;1;
forscherin;1;
abwenden;1;
tagesaktuelle;1;
darüberhinausgehende;1;
konsumieren;1;
informationslücken;1;
entstünden;1;
sage;1;
flapsig;1;
halt;1;
marmelade;1;
eingekocht;1;
renoviert;1;
psychologisches;1;
anfühlt;1;
konzentriere;1;
kontrollbedürfnis;1;
ausleben;1;
nachrichtenkonsum;1;
gründe;1;
negativ;1;
fühle;1;
gestresst;1;
prozessen;1;
teilnehmen;1;
fehlen;1;
spreche;1;
biedermeier;1;
.depression;1;
angstzustände;1;
weltbei;1;
psychologischen;1;
bloße;1;
laune;1;
extremfall;1;
depression;1;
angstzuständen;1;
geschilderte;1;
gefühlte;1;
weltuntergangsszenarien;1;
stress;1;
verarbeiten;1;
prädisposition;1;
psychische;1;
krankheiten.deshalb;1;
vorsatz;1;
gesunden;1;
optimismus;1;
lassen.zum;1;
womit;1;
sulzbach;1;
ditterswind;1;
24.09.22;1;
bayerischem;1;
rotem;1;
brk;1;
übten;1;
waldbrandlaut;1;
presseberichts;1;
brk-kreisverbands;1;
startete;1;
entsprechenden;1;
rettungsorganisationen;1;
büchelberg;1;
abwarf;1;
probte;1;
rettungsweges;1;
nötigsten;1;
geräte;1;
forderten;1;
höchster;1;
kühlstufe;1;
werden.rollierende;1;
stromabschaltung;1;
drohtdie;1;
elektrizitätsbehörde;1;
einwohner-staat;1;
abschaltung;1;
51.000,00;1;
megawatt;1;
thermostate;1;
einzustellen.gouverneur;1;
aufder;1;
demokratische;1;
videobotschaft;1;
real;1;
verfahren;1;
stündlichen;1;
zweistündlichen;1;
abgeschaltet;1;
gesperrter;1;
gipfel;1;
frisst;1;
1.141,00;1;
berges;1;
entlang.am;1;
abgestorbene;1;
0;6;1
balcerowski;1;
Oct 30;1;
großfeuers;1;
unklar.fichten-monokultur;1;
grundsätzliches;1;
geprägt;1;
angelegte;1;
monokultur;1;
grundlegendes;1;
harz.rund;1;
baumbestandes;1;
nationalparkleiter;1;
pietsch;1;
gründen.zum;1;
last;1;
schultern;1;
genommen;1;
koordinierung;1;
landkreissprecher;1;
gestaltet;1;
geländes;1;
entdeckung;1;
goetheweg;1;
meistfrequentierten;1;
es.mehr;1;
zusammengezogen;1;
landes-;1;
flugdienstes;1;
verteilten;1;
akkord;1;
umkreis;1;
flugverbotszone;1;
zivilen;1;
luftverkehr;1;
ist.zum;1;
schickt;1;
tagesanbruch;1;
verdoppelt;1;
canadair;1;
415;1;
hoben;1;
sonntagmittag;1;
braunschweig-wolfsburg;1;
mitteilte.die;1;
hilfsprojekts;1;
resceu-it;1;
zentrale;1;
koordinierungsstelle;1;
eu-partnern;1;
verfügung.touristen;1;
eingestelltbis;1;
brockenplateau;1;
bringen.die;1;
harzer;1;
schmalspurbahnen;1;
kesselwagen;1;
eingeschränkten;1;
annen;1;
hohne.zum;1;
verfolgen;1;
löscharbeitenauf;1;
wurmberg;1;
verfolgten;1;
brockenhang;1;
wurmbergteich;1;
abschöpften.weil;1;
vereinbart;1;
priorität;1;
tourismusort;1;
schierke;1;
überspringen;1;
zugang;1;
arbeitsgruppe;1;
wernigeröder;1;
oberbürgermeisters;1;
kascha;1;
plan;1;
erarbeiten;1;
seien.mit;1;
dpa-material;1;
wozu;1;
schön;1;
mögen;1;
falsch;1;
rekordhalter;1;
793;1;
abgelöst;1;
statistik;1;
alles.wie;1;
rekorden;1;
beängstigend;1;
trockenste;1;
sechster;1;
1881;1;
regional;1;
unterschiede;1;
worden.so;1;
registriert.dass;1;
niederschlägen;1;
nord-süd-gefälle;1;
stauen;1;
unterschied;1;
erntejahr;1;
zeichnen;1;
typischen;1;
fasst;1;
dwd-pressesprecher;1;
uwe;1;
schwerwiegende;1;
flussläufe;1;
blaualgenplagen;1;
gestresste;1;
kartoffel-;1;
mais-;1;
zuckerrübenernte;1;
herbstaussaat;1;
zurzeit;1;
ard;1;
alpha;1;
weltraum;1;
arddürre;1;
waldbrandgefahrhohe;1;
anzahl;1;
dürrejahr;1;
dürresommer;1;
klimakrisemit;1;
19;2;1
vorläufige;1;
nähert;1;
jahrhundertsommer;1;
19;7;1
wetterexperte;1;
zweifel;1;
dürrejahre;1;
vertrocknete;1;
staatsministerium;1;
unter-;1;
trockenschädender;1;
spüren;1;
revierleiterin;1;
karlstadter;1;
kommunalwalds;1;
reviers;1;
vormwald;1;
ausbleibenden;1;
regens;1;
vertrocknet;1;
naturverjüngung;1;
jungen;1;
nachgewachsenen;1;
buche;1;
linde;1;
kronen;1;
komplettes;1;
waldbrandgefahrprobleme;1;
gehäuft;1;
nadelholzreiche;1;
ständen;1;
bürgerinnen;1;
melden.borkenkäfern;1;
rasantauch;1;
käfer;1;
eingebohrten;1;
wassers;1;
geschwächt;1;
bruten;1;
durchbringen;1;
schadenspotenzial;1;
fichten.zum;1;
försterdurch;1;
all;1;
försterinnen;1;
erhaltung;1;
rettung;1;
fortbestehen;1;
stiglbrunner.waldumbau;1;
helfenum;1;
veränderten;1;
entgegenzuwirken;1;
waldumbau;1;
waldbestände;1;
mischwäldern;1;
klimaresistenteren;1;
speierling;1;
elsbeere;1;
esskastanie;1;
feldahorn;1;
folgegenerationen;1;
optimistisch;1;
klimaresistente;1;
ausprobiert;1;
anfangen;1;
äußere;1;
trotzdem.zum;1;
möglichheiße;1;
zündquelle;1;
heißgefahrene;1;
abgestellte;1;
auspuffe;1;
strahlungswärme;1;
selbstentzündung.selbstentzündung;1;
heuballen;1;
inneren;1;
gärung;1;
wärme;1;
zersetzt;1;
ballen;1;
gepresst;1;
ballens;1;
biologische;1;
aktivität;1;
erliegen;1;
gewässert.erhöhte;1;
kompostwerke;1;
kompostwerken;1;
vorkehrungen;1;
holger;1;
ehmann;1;
betriebsleiter;1;
gesellschaft;1;
bioabfallwirtschaft;1;
gbab;1;
messlanzen;1;
thermometern;1;
geprüft;1;
protokolliert;1;
kritischen;1;
auseinandergezogen;1;
umgelagert;1;
selbstentzündungein;1;
br24-anfrage;1;
elektrischen;1;
mythos;1;
wissenschaftlich;1;
höchst;1;
konvexe;1;
sauber;1;
bestimmten;1;
brennbaren;1;
idealen;1;
winkel;1;
monatelange;1;
luft-;1;
raumfahrt;1;
interaktive;1;
karte;1;
brandgeschehen;1;
echtzeit;1;
abbildet;1;
projektmitarbeiter;1;
satelliten;1;
detektieren;1;
abgestrahlt;1;
optische;1;
kartieren;1;
waldbrändeneben;1;
ausdehnung;1;
biomasse;1;
zeichnet;1;
erschreckend;1;
soviel;1;
grobe;1;
600.000,00;1;
weltall;1;
dreifache;1;
mittelwert;1;
zusammenhängenbrandgefahr;1;
ur-;1;
jahrhundertelange;1;
geprägter;1;
kulturwald;1;
buchenwälder;1;
spendenden;1;
baumkronen;1;
resistent;1;
erwiesen;1;
monitoring;1;
center;1;
waldbrand-statistik;1;
hineinschaut;1;
laubholzwälder;1;
größerdie;1;
laubbäume;1;
blattmasse;1;
falle;1;
bestände;1;
abgeworfene;1;
entstehe;1;
brandgefahr.auch;1;
ökosystem;1;
mittelmeerraum;1;
landbevölkerung;1;
stückchen;1;
feuermachen;1;
landschaft;1;
intensiv;1;
vieh;1;
kannte;1;
schlichtweg;1;
anders.zum;1;
gefährdungman;1;
einerseits;1;
landflucht;1;
aufgegebene;1;
macchia;1;
waldbildung;1;
plantagen;1;
kieferplantagen;1;
landschaften;1;
gefährdung.das;1;
waldbrand-beobachtungssystem;1;
dlr;1;
bedingt;1;
liefert;1;
statistische;1;
nützlich;1;
goldhammer;1;
umwandlungsprozess;1;
gleichgewicht;1;
regeneration;1;
ökosysteme;1;
herstellen;1;
verkehrskontrolle;1;
fluchtauto;1;
passiert.flüchtiger;1;
versteckt;1;
unterholzwie;1;
beamte;1;
23.30;1;
anstatt;1;
anzuhalten;1;
entschied;1;
fuhr;1;
schwandorfer;1;
stadtgebiet;1;
steuerte;1;
waldweg;1;
verlor;1;
54-jährige;1;
prallte;1;
an.feuerwehr;1;
löscht;1;
schneidet;1;
freidie;1;
kronstetten;1;
erledigt;1;
gedauert;1;
auszuschneiden;1;
abschleppdienst;1;
durchkommt;1;
sander;1;
br.zum;1;
nachlesen;1;
aufrüstender;1;
aus.autofahrer;1;
betrunkender;1;
fahrer;1;
unverletzt;1;
blutentnahme;1;
getrunken;1;
promille;1;
sein.die;1;
führerschein;1;
entlassen;1;
ermittlungsverfahren;1;
verbotenen;1;
kraftfahrzeugrennens;1;
gefährdung;1;
straßenverkehrs;1;
luftbeobachtungsmaschinen;1;
bekommen.am;1;
schiebt;1;
hangar;1;
startklar;1;
ölstand;1;
23-mal;1;
früheren;1;
vorgekommen;1;
pilot.luftbeobachter;1;
feuerwehrneben;1;
mehrtägigen;1;
230;1;
fluges;1;
schaut;1;
bloßem;1;
auge;1;
horizont;1;
melden.brände;1;
maschinenviele;1;
fährt;1;
staubwolke;1;
erzeugt;1;
nervös.zum;1;
staubaufwirbelung;1;
hügelkette;1;
abkürzung;1;
aufgelöst;1;
ausgehen;1;
staubentwicklung;1;
erleichtert;1;
haben.feuerwehr;1;
ernstfallim;1;
vegetationsbrandübungen;1;
befreundeten;1;
trainiert;1;
kirchehrenbach;1;
materialverlusten;1;
kenntnisse;1;
feuerwehrmannes;1;
integriert;1;
diejenigen;1;
planen;1;
bestandteil;1;
integrieren;1;
schwarzacher;1;
unterauerbach;1;
zusammenhängenweiteres;1;
schwarzhofenzuvor;1;
wölsenberg;1;
unklar.in;1;
demeldorf;1;
schwarzhofen;1;
bekannt.verdacht;1;
fällenwie;1;
ergeben;1;
kriminalpolizei;1;
kosteten;1;
markusturm;1;
ziegel;1;
herab;1;
boote;1;
seenot;1;
unwettern.kärnten;1;
erschlagenin;1;
staatlichem;1;
sturmgeschwindigkeiten;1;
139;1;
stundenkilometer;1;
andrä;1;
mädchen;1;
niederösterreichischen;1;
gaming;1;
wanderinnen;1;
umgestürzten;1;
mobilfunknetzes;1;
parkplatz;1;
können.wegen;1;
bundesbahnen;1;
osttirol;1;
fernverkehrszüge;1;
wien;1;
salzburg;1;
umgeleitet.durch;1;
südautobahn;1;
tunnels;1;
verkehrsverbindung;1;
aufräum-;1;
reparaturarbeiten;1;
gesperrt.steiermark;1;
stromin;1;
abgeschnitten;1;
betreiber;1;
75.000,00;1;
6500;1;
urs;1;
harnik-lauris;1;
monteure;1;
zurückgeholt;1;
hob;1;
unternehmenssprecher;1;
hervor.tote;1;
korsikain;1;
windgeschwindigkeiten;1;
220;1;
45.000,00;1;
eingeliefert;1;
gérard;1;
reiste;1;
unwettern;1;
13-jährige;1;
sagone;1;
72-jährige;1;
fortgewehte;1;
dach;1;
calvi;1;
46-jähriger;1;
französischer;1;
tourist;1;
kajakfahrerin;1;
katastrophen-;1;
sirenenausbaus;1;
milliarden;1;
beschluss;1;
innenministerkonferenz;1;
sehe;1;
haushaltsentwurf;1;
bundesamt;1;
prozent.zum;1;
unverantwortliches;1;
pläne;1;
ampelregierung;1;
scharf;1;
totale;1;
gegenteil;1;
landesinnenminister;1;
geplanten;1;
entwurf;1;
finanzministeriums;1;
fdp;1;
hochwasserkatastrophe;1;
nordrhein-westfalen;1;
vertretbar;1;
bundesfinanzminister;1;
ignoriert;1;
tut;1;
geschehnisse;1;
unverantwortlich.herrmann;1;
bundesgelder;1;
sirenenausbauder;1;
sirenenausbau;1;
bewilligten;1;
ausgeschöpft;1;
anträge;1;
fehlender;1;
bundesmittel;1;
bearbeitet;1;
beschlüsse;1;
drücken;1;
verantwortlichen;1;
weitergehen;1;
zeigenkatharina;1;
fraktionschefin;1;
warf;1;
ausreichend;1;
engagiere;1;
ausbau;1;
finger;1;
erinnerte;1;
antrag;1;
fraktion;1;
warnsirenen;1;
regierungsfraktionen;1;
lehnten;1;
parlament;1;
ab.zum;1;
zehn-punkte-plan;1;
warnsystem;1;
schuster;1;
innenpolitischer;1;
spd-fraktion;1;
drk-präsidentin;1;
lobt;1;
herrmann-vorstoßdie;1;
drk;1;
gerda;1;
bekräftigte;1;
indes;1;
csu-parteikollegen;1;
stemmen;1;
bevölkerungsschutz;1;
nachbessern;1;
24.000,00;1;
8.000,00;1;
waldbrand-informationssystems;1;
flammen.feuer;1;
covilha;1;
regionalzuges;1;
vanguardia;1;
regionalzug;1;
nordwestlich;1;
startbahnhof;1;
zurückzukehren;1;
press;1;
stopp;1;
lokführerin;1;
zuges;1;
gerannt;1;
waggons;1;
gesprungen;1;
leichter;1;
agentur;1;
d'ebro;1;
zerstört.weiter;1;
d'ebo;1;
autonomen;1;
badeorten;1;
blanca;1;
jávea;1;
dénia;1;
weithin;1;
aschewolken;1;
entfernte;1;
mallorca.für;1;
erfassungsbeginn;1;
erdbeobachtungssystems;1;
hunderten;1;
saarlandes;1;
agenturinformationen;1;
massenbuch;1;
gemünden;1;
anrufer;1;
seitenstreifen;1;
löscharbeitenbei;1;
entfachte;1;
umgehend;1;
beordert;1;
wurzelwerk;1;
baumwipfel;1;
über.einsatzkräfte;1;
beschäftigtnur;1;
eingreifen;1;
hilfsbereiter;1;
2;8;1
gestaltete;1;
sommerlichen;1;
forstarbeiten;1;
endete;1;
ausgewiesen.zum;1;
mittwochdie;1;
dienen;1;
etwaige;1;
heben;1;
ab.appell;1;
bezirksregierungendie;1;
autofahrt;1;
abzustellen;1;
oberpfalz.regen;1;
sichtwer;1;
anzurufen;1;
ortsangaben;1;
machen.für;1;
br-wetterexperten;1;
vorher;1;
stoppelfelder;1;
postete;1;
webcam;1;
wasserkuppe;1;
aufnahme;1;
wirkt;1;
sanfte;1;
hügellandschaft;1;
satt;1;
dürre-sommer;1;
erscheint;1;
spätsommer.zum;1;
herbst;1;
braune;1;
wiesenauch;1;
gesicht;1;
diverse;1;
webcam-archive;1;
zugspitze;1;
vereinzelte;1;
schneefelder;1;
gleißt;1;
blanke;1;
fels;1;
farbspektrum;1;
donau-ebene;1;
gelb-braun;1;
verschoben;1;
hochschulsportanlage;1;
jahresvergleich;1;
trockenheitsfolgen;1;
anlage;1;
herbstgewand;1;
angelegt;1;
waldbeobachtung;1;
bamberg.luftbeobachter;1;
alarmieren;1;
prognosen;1;
beobachtungsflugzeugs;1;
ballungsgebieten.zum;1;
schwabach;1;
bambergauch;1;
messstellen;1;
sinken.zuletzt;1;
frühzeitigen;1;
erkennung;1;
tiefsten;1;
referenz-wasserstand;1;
gianluca;1;
ginepro;1;
direktor;1;
garda;1;
unico;1;
bewirbt;1;
forchheimer;1;
verhindern.180;1;
waldbrandwie;1;
weiträumig;1;
180;1;
somit;1;
verhindern.landwirte;1;
bereitrund;1;
beförderten;1;
hydranten;1;
unschätzbarer;1;
feuerwehr.erst;1;
gestellt.zum;1;
red;1;
farmer;1;
brändengeflügel;1;
hühnerstallin;1;
befand;1;
geflügel;1;
hühner;1;
verendeten;1;
staatsstraße;1;
sechsstelligen;1;
unzugängliche;1;
zerklüftete;1;
legte;1;
schlauchleitung;1;
löschwasserwie;1;
abseits;1;
forstweges;1;
transportierten;1;
brandrauch;1;
beziffert;1;
südfranzösischen;1;
1.100,00;1;
erhielten;1;
frankreich.hitze;1;
problemzwar;1;
windverhältnisse;1;
verwaltungschef;1;
ronan;1;
léaustic;1;
schwieriger;1;
wachsamkeit;1;
geboten.die;1;
buschbrand;1;
les;1;
sables;1;
d'olonne;1;
verlassen.über;1;
krisenregion;1;
kiefernwälder;1;
nouvelle-aquitaine;1;
brandstiftung.unterstützung;1;
spezialfahrzeuge;1;
kämpfenden;1;
löschkräften;1;
anzuschließen;1;
entsandte;1;
bretagne;1;
käseproduzenten;1;
regenmangelauch;1;
auvergne;1;
vorübergehenden;1;
herstellung;1;
salers-käses;1;
sender;1;
france;1;
rohmilchkäse;1;
liefernden;1;
kühe;1;
frischem;1;
ernährt;1;
regionalen;1;
erzeuger;1;
cantal-käse;1;
sorte;1;
strenge;1;
regeln;1;
käse;1;
ein.wetter;1;
sturmin;1;
offenbach;1;
voraussagte;1;
allenfalls;1;
fort.wie;1;
hier.eine;1;
wetteränderung;1;
sturm;1;
erich;1;
revier;1;
rissen;1;
durchzogen;1;
sahelzonedaum;1;
oesdorfer;1;
eindeutiges;1;
zeichen;1;
kennt;1;
sahelzone;1;
afrika;1;
110;1;
zentral;1;
arbeitsmaterial;1;
deponiert;1;
brandklatsche;1;
waldbrändebei;1;
feuerpatsche;1;
stab;1;
flachen;1;
lederschürze;1;
federstahlblech;1;
fächerförmig;1;
dient;1;
bodenbrände;1;
auszuschlagen;1;
vergessenheit;1;
falls;1;
waldbrandbeobachtung;1;
12.-14.8.22;1;
steigender;1;
flur.zu;1;
laufenfeste;1;
mittelfrankenbeflogen;1;
zurück.ausgebildete;1;
teamehrenamtliche;1;
geleitet.zu;1;
erkennengefahrenstufe;1;
gebietender;1;
feuchtwagen;1;
ordnet;1;
pommelsbrunn;1;
nürnberger;1;
.brandgefahr;1;
ausgedörrten;1;
wiesendie;1;
abziehen;1;
erneutes;1;
nachlöscharbeiten.brandwache;1;
nachtdabei;1;
waldbodens;1;
flackerten;1;
inmitten;1;
baustelle;1;
solarfeld;1;
scheinfeldkeine;1;
unbekanntrund;1;
us-armee;1;
bernd;1;
meyer;1;
niemand.der;1;
laufend;1;
lohberger;1;
eggersberg;1;
geeilt;1;
weiherals;1;
eintrafen;1;
stoppte;1;
baute;1;
aufrüstenwaldboden;1;
getränktdie;1;
wurzelstockfeuer;1;
spezieller;1;
waldbrandausrüstung;1;
tränkten;1;
blaibach;1;
ausfindig;1;
gezielt;1;
gruben;1;
brandbereich;1;
waldbrandrechen;1;
thürnstein;1;
haibühl-ottenzell;1;
arrach;1;
geraten.die;1;
zusammenhängeninnenminister;1;
brandstiftungfrankreichs;1;
gérald;1;
brandstiftern;1;
twitter.tausende;1;
verlassenin;1;
saint-magne;1;
hostens;1;
3.600,00;1;
evakuierungsaktion;1;
präfekt;1;
martin;1;
guespereau;1;
präfektur.guespereau;1;
wetterbedingungen;1;
.autobahn;1;
gesperrtdas;1;
bewegte;1;
a63;1;
bayonne;1;
sichtbehinderungen;1;
gesperrt.auch;1;
angers;1;
mans;1;
westfrankreich;1;
maine-et-loire;1;
romeyer;1;
südostfranzösischen;1;
drôme;1;
hat.zwei;1;
juliin;1;
20.800,00;1;
36.000,00;1;
campingplätzen;1;
düne;1;
pilat;1;
verbrachten.zum;1;
flammten;1;
erneute;1;
météo-france;1;
ansteigenden;1;
geschäftsführer;1;
löschflugzeugrettungsstaffel;1;
gmbh;1;
nittenau;1;
aufbau;1;
flotte;1;
billiger;1;
fluglehrer.waldbrände;1;
aufrüstenlöschflugzeuge;1;
hubschrauberim;1;
löschflugzeugflotte;1;
bundesweites;1;
pilotprojekt;1;
flottenstützpunkt;1;
belegt;1;
euro.löschflugzeuge;1;
hubschraubergleichzeitig;1;
effizienter;1;
802;1;
3.300,00;1;
betankt;1;
kapazität;1;
wirksamkeit;1;
lösch-übungen;1;
gecharterten;1;
löschflieger;1;
hubschrauber.tschechien;1;
einals;1;
berufspiloten;1;
betracht;1;
unternehmer;1;
ausbaus;1;
projektlaufzeit;1;
umfasse;1;
anschaffungskosten;1;
dreier;1;
jährlich.kreisbrandrat;1;
berechtigtnikolaus;1;
vorsitzender;1;
bezirksfeuerwehrverbands;1;
künftigen;1;
halte;1;
berechtigt;1;
gereicht;1;
verschreien;1;
weggekommen;1;
schlimmen;1;
guttun;1;
hofer;1;
innenstadt;1;
profis;1;
koordinierten;1;
hilferuf;1;
böhmisch-sächsischen;1;
aufflammende;1;
klassisches;1;
br-interview.hubschrauberflüge;1;
wasserbehälterndie;1;
einheimischen;1;
strategische;1;
plätze;1;
seils;1;
wassergefäße;1;
buckets;1;
absetzplatz;1;
nachladen;1;
erfüllen;1;
beladen;1;
stehenden;1;
helikopter.wichtige;1;
ascheregenfür;1;
errichtung;1;
böhmen;1;
erreichbar;1;
wirbeln;1;
schlauchwasserleitung;1;
felsiges;1;
steiles;1;
bergrücken;1;
gepumpt;1;
werden.die;1;
freistaates;1;
institut;1;
33-jährigen;1;
wahl-chiemgauers;1;
vernichten;1;
vorkommen;1;
behaupten;1;
brandexperte;1;
prontobayern;1;
dürfe;1;
effizientes;1;
feuer-management;1;
akteure;1;
zusammenbringen;1;
fachleute;1;
naturschutz;1;
einbinden;1;
aufklärungskampagnen;1;
öffentlichkeit;1;
brandexperten;1;
lernt;1;
brandsicher;1;
regiert;1;
gefahrendie;1;
fit;1;
kompetenzzentrum;1;
ausbilder;1;
geschult;1;
sonderausbildungen;1;
bodenbrandbekämpfung;1;
dynamischer;1;
dimensionen;1;
berlin.von;1;
feuer-bekämpfungstechniken;1;
lernenvorbild;1;
südosteuropa;1;
vorgehen;1;
übertragen;1;
begriffe;1;
lagebeschreibung;1;
englisch;1;
erleichtern;1;
normieren;1;
hinblick;1;
grenzüberschreitende;1;
konkrete;1;
techniken;1;
